Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"157","'558","Nicaragua","6813","Total Energy","7225","Emissions (CH4)","kt","0.018900","E","0.016400","E","0.014900","E","0.012300","E","0.013000","E","0.012800","E","0.014200","E","0.019900","E","0.015500","E","0.011300","E","0.012500","E","0.010100","E","0.010400","E","0.010300","E","0.012600","E","0.011700","E","0.011700","E","0.011800","E","0.012200","E","0.013700","E","0.012300","E","0.012100","E","0.014600","E","0.014500","E","0.017300","E","0.016700","E","0.016900","E","0.019000","E","0.019600","E","0.020500","E","0.018400","E","0.018400","E","0.018400","I"
"157","'558","Nicaragua","6813","Total Energy","7230","Emissions (N2O)","kt","0.022700","E","0.014000","E","0.010300","E","0.009900","E","0.012400","E","0.012400","E","0.013800","E","0.016100","E","0.008100","E","0.004900","E","0.006400","E","0.006000","E","0.007200","E","0.008400","E","0.010000","E","0.009800","E","0.011000","E","0.006200","E","0.009900","E","0.011400","E","0.011100","E","0.011100","E","0.011600","E","0.012700","E","0.014400","E","0.015500","E","0.015600","E","0.017100","E","0.016000","E","0.015700","E","0.015500","E","0.015500","E","0.015500","I"
"157","'558","Nicaragua","6812","Total Energy (excl.eletricity & heat)","72184","Energy use in agriculture","TJ","1255.800000","E","793.200000","E","594.350000","E","524.500000","E","625.100000","E","617.800000","E","660.800000","E","692.850000","E","431.200000","E","429.650000","E","384.550000","E","377.250000","E","423.900000","E","459.600000","E","498.950000","E","491.006800","E","540.663700","E","364.370500","E","478.127300","E","516.834100","E","512.541000","E","504.597800","E","500.304600","E","539.011400","E","581.368300","E","671.025100","E","663.081900","E","707.763800","E","660.091000","E","637.337400","E","656.624700","E","656.624700","E","656.624700","I"
"157","'558","Nicaragua","6812","Total Energy (excl.eletricity & heat)","7273","Emissions (CO2)","kt","93.590800","E","58.778900","E","43.753300","E","38.286700","E","45.709100","E","45.184200","E","48.370500","E","50.769500","E","31.389300","E","31.533000","E","27.940500","E","27.415700","E","30.864400","E","33.525800","E","36.449700","E","35.855000","E","39.496300","E","26.418800","E","34.858100","E","37.712100","E","37.379800","E","36.785100","E","36.452800","E","39.306800","E","42.423200","E","48.524300","E","47.929600","E","51.213200","E","47.667300","E","46.011000","E","47.424200","E","47.424200","E","47.424200","I"
"157","'558","Nicaragua","6812","Total Energy (excl.eletricity & heat)","7225","Emissions (CH4)","kt","0.011100","E","0.008300","E","0.007000","E","0.006300","E","0.006900","E","0.006800","E","0.007000","E","0.007000","E","0.005900","E","0.006400","E","0.005700","E","0.005600","E","0.005800","E","0.006000","E","0.006100","E","0.006000","E","0.006300","E","0.005500","E","0.005900","E","0.006000","E","0.006000","E","0.005900","E","0.005900","E","0.006000","E","0.006200","E","0.006600","E","0.006500","E","0.006700","E","0.006500","E","0.006900","E","0.007000","E","0.007000","E","0.007000","I"
"157","'558","Nicaragua","6812","Total Energy (excl.eletricity & heat)","7230","Emissions (N2O)","kt","0.021300","E","0.012600","E","0.008800","E","0.008800","E","0.011200","E","0.011200","E","0.012500","E","0.013700","E","0.006300","E","0.003900","E","0.005100","E","0.005100","E","0.006300","E","0.007500","E","0.008800","E","0.008800","E","0.010000","E","0.005100","E","0.008800","E","0.010000","E","0.010000","E","0.010000","E","0.010000","E","0.011200","E","0.012400","E","0.013700","E","0.013700","E","0.014900","E","0.013700","E","0.013300","E","0.013500","E","0.013500","E","0.013500","I"
"158","'562","Niger","6807","Electricity","72184","Energy use in agriculture","TJ","7.929100","E","8.658200","E","9.387400","E","10.116500","E","10.845600","E","11.574700","E","12.303800","E","13.033000","E","13.762100","E","14.491200","E","15.220300","E","15.949400","E","16.678600","E","17.407700","E","18.136800","E","18.568800","E","20.952000","E","20.340000","E","21.636000","E","21.240000","E","18.972000","E","19.828800","E","22.996800","E","23.922000","E","19.756800","E","21.430800","E","21.600000","E","21.600000","E","32.400000","E","29.541600","E","29.880000","E","28.800000","E","28.800000","I"
"158","'562","Niger","6807","Electricity","7273","Emissions (CO2)","kt","2.886700","E","3.232400","E","3.134900","E","3.793400","E","4.168000","E","4.755300","E","4.685000","E","5.293200","E","6.336700","E","5.284500","E","4.644800","E","5.108700","E","5.559500","E","5.972300","E","6.398300","E","5.575300","E","5.848500","E","5.154500","E","5.809300","E","5.510000","E","5.874000","E","6.086400","E","6.827500","E","5.644900","E","5.773900","E","5.877400","E","6.031800","E","6.208800","E","9.619200","E","7.895800","E","7.986300","E","7.697600","E","7.697600","I"
"158","'562","Niger","6807","Electricity","7225","Emissions (CH4)","kt","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","I"
"158","'562","Niger","6807","Electricity","7230","Emissions (N2O)","kt","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","I"
"158","'562","Niger","6813","Total Energy","72184","Energy use in agriculture","TJ","7.929100","E","8.658200","E","9.387400","E","10.116500","E","10.845600","E","11.574700","E","12.303800","E","13.033000","E","13.762100","E","14.491200","E","15.220300","E","15.949400","E","16.678600","E","17.407700","E","18.136800","E","18.568800","E","20.952000","E","20.340000","E","21.636000","E","21.240000","E","18.972000","E","19.828800","E","22.996800","E","23.922000","E","19.756800","E","21.430800","E","21.600000","E","21.600000","E","32.400000","E","29.541600","E","29.880000","E","28.800000","E","28.800000","I"
"158","'562","Niger","6813","Total Energy","7273","Emissions (CO2)","kt","2.886700","E","3.232400","E","3.134900","E","3.793400","E","4.168000","E","4.755300","E","4.685000","E","5.293200","E","6.336700","E","5.284500","E","4.644800","E","5.108700","E","5.559500","E","5.972300","E","6.398300","E","5.575300","E","5.848500","E","5.154500","E","5.809300","E","5.510000","E","5.874000","E","6.086400","E","6.827500","E","5.644900","E","5.773900","E","5.877400","E","6.031800","E","6.208800","E","9.619200","E","7.895800","E","7.986300","E","7.697600","E","7.697600","I"
"158","'562","Niger","6813","Total Energy","7225","Emissions (CH4)","kt","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","I"
"158","'562","Niger","6813","Total Energy","7230","Emissions (N2O)","kt","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","I"
"159","'566","Nigeria","6801","Petroleum products","72184","Energy use in agriculture","TJ","172.800000","E","172.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","258.800000","E","258.800000","E","258.800000","E","387.800000","E","387.800000","E","430.800000","E","430.800000","E","473.800000","E","215.800000","E","431.600000","E","259.600000","E","431.600000","E","257.763900","E","259.020200","E","276.607800","E","294.775300","E","276.607800","E","208.093300","E","215.735000","E","215.536500","E","220.683700","E","225.258300","E","24797.259300","E","24797.259300","I"
"159","'566","Nigeria","6801","Petroleum products","7273","Emissions (CO2)","kt","12.708100","E","12.708100","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","19.080700","E","19.080700","E","19.080700","E","28.639600","E","28.639600","E","31.825900","E","31.825900","E","35.012200","E","15.894400","E","31.788800","E","19.043600","E","31.788800","E","18.911600","E","19.002000","E","20.266500","E","21.572700","E","20.266500","E","15.340300","E","15.902800","E","15.896900","E","16.276400","E","16.614200","E","1829.592600","E","1829.592600","I"
"159","'566","Nigeria","6801","Petroleum products","7225","Emissions (CH4)","kt","0.001000","E","0.001000","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001300","E","0.001300","E","0.001300","E","0.001900","E","0.001900","E","0.002000","E","0.002000","E","0.002200","E","0.001200","E","0.002300","E","0.001600","E","0.002300","E","0.001600","E","0.001600","E","0.001800","E","0.001900","E","0.001800","E","0.001100","E","0.001100","E","0.001100","E","0.001100","E","0.001100","E","0.123900","E","0.123900","I"
"159","'566","Nigeria","6801","Petroleum products","7230","Emissions (N2O)","kt","0.003700","E","0.003700","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.006200","E","0.006200","E","0.006200","E","0.009900","E","0.009900","E","0.011100","E","0.011100","E","0.012300","E","0.004900","E","0.009900","E","0.005000","E","0.009900","E","0.005000","E","0.005000","E","0.005000","E","0.005000","E","0.005000","E","0.004900","E","0.005100","E","0.005200","E","0.005300","E","0.005500","E","0.608900","E","0.608900","I"
"159","'566","Nigeria","6813","Total Energy","72184","Energy use in agriculture","TJ","172.800000","E","172.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","258.800000","E","258.800000","E","258.800000","E","387.800000","E","387.800000","E","430.800000","E","430.800000","E","473.800000","E","215.800000","E","431.600000","E","259.600000","E","431.600000","E","257.763900","E","259.020200","E","276.607800","E","294.775300","E","276.607800","E","208.093300","E","215.735000","E","215.536500","E","220.683700","E","225.258300","E","24797.259300","E","24797.259300","I"
"159","'566","Nigeria","6813","Total Energy","7273","Emissions (CO2)","kt","12.708100","E","12.708100","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","19.080700","E","19.080700","E","19.080700","E","28.639600","E","28.639600","E","31.825900","E","31.825900","E","35.012200","E","15.894400","E","31.788800","E","19.043600","E","31.788800","E","18.911600","E","19.002000","E","20.266500","E","21.572700","E","20.266500","E","15.340300","E","15.902800","E","15.896900","E","16.276400","E","16.614200","E","1829.592600","E","1829.592600","I"
"159","'566","Nigeria","6813","Total Energy","7225","Emissions (CH4)","kt","0.001000","E","0.001000","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001300","E","0.001300","E","0.001300","E","0.001900","E","0.001900","E","0.002000","E","0.002000","E","0.002200","E","0.001200","E","0.002300","E","0.001600","E","0.002300","E","0.001600","E","0.001600","E","0.001800","E","0.001900","E","0.001800","E","0.001100","E","0.001100","E","0.001100","E","0.001100","E","0.001100","E","0.123900","E","0.123900","I"
"159","'566","Nigeria","6813","Total Energy","7230","Emissions (N2O)","kt","0.003700","E","0.003700","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.006200","E","0.006200","E","0.006200","E","0.009900","E","0.009900","E","0.011100","E","0.011100","E","0.012300","E","0.004900","E","0.009900","E","0.005000","E","0.009900","E","0.005000","E","0.005000","E","0.005000","E","0.005000","E","0.005000","E","0.004900","E","0.005100","E","0.005200","E","0.005300","E","0.005500","E","0.608900","E","0.608900","I"
"159","'566","Nigeria","6812","Total Energy (excl.eletricity & heat)","72184","Energy use in agriculture","TJ","172.800000","E","172.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","215.800000","E","258.800000","E","258.800000","E","258.800000","E","387.800000","E","387.800000","E","430.800000","E","430.800000","E","473.800000","E","215.800000","E","431.600000","E","259.600000","E","431.600000","E","257.763900","E","259.020200","E","276.607800","E","294.775300","E","276.607800","E","208.093300","E","215.735000","E","215.536500","E","220.683700","E","225.258300","E","24797.259300","E","24797.259300","I"
"159","'566","Nigeria","6812","Total Energy (excl.eletricity & heat)","7273","Emissions (CO2)","kt","12.708100","E","12.708100","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","15.894400","E","19.080700","E","19.080700","E","19.080700","E","28.639600","E","28.639600","E","31.825900","E","31.825900","E","35.012200","E","15.894400","E","31.788800","E","19.043600","E","31.788800","E","18.911600","E","19.002000","E","20.266500","E","21.572700","E","20.266500","E","15.340300","E","15.902800","E","15.896900","E","16.276400","E","16.614200","E","1829.592600","E","1829.592600","I"
"159","'566","Nigeria","6812","Total Energy (excl.eletricity & heat)","7225","Emissions (CH4)","kt","0.001000","E","0.001000","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001200","E","0.001300","E","0.001300","E","0.001300","E","0.001900","E","0.001900","E","0.002000","E","0.002000","E","0.002200","E","0.001200","E","0.002300","E","0.001600","E","0.002300","E","0.001600","E","0.001600","E","0.001800","E","0.001900","E","0.001800","E","0.001100","E","0.001100","E","0.001100","E","0.001100","E","0.001100","E","0.123900","E","0.123900","I"
"159","'566","Nigeria","6812","Total Energy (excl.eletricity & heat)","7230","Emissions (N2O)","kt","0.003700","E","0.003700","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.004900","E","0.006200","E","0.006200","E","0.006200","E","0.009900","E","0.009900","E","0.011100","E","0.011100","E","0.012300","E","0.004900","E","0.009900","E","0.005000","E","0.009900","E","0.005000","E","0.005000","E","0.005000","E","0.005000","E","0.005000","E","0.004900","E","0.005100","E","0.005200","E","0.005300","E","0.005500","E","0.608900","E","0.608900","I"
"160","'570","Niue","6801","Petroleum products","72184","Energy use in agriculture","TJ","0.899900","E","0.899900","E","0.899900","E","0.899900","E","0.899900","E","0.857300","E","0.857300","E","0.857300","E","0.896000","E","0.908900","E","0.921800","E","0.953100","E","0.896000","E","0.883200","E","0.741500","E","0.720700","E","0.817000","E","0.546200","E","0.879300","E","0.678000","E","0.610000","E","0.652000","E","0.664000","E","0.664000","E","0.666000","E","0.690000","E","0.830000","E","0.830000","E","0.830000","E","1.273000","E","1.273000","E","1.273000","E","1.273000","I"
"160","'570","Niue","6801","Petroleum products","7273","Emissions (CO2)","kt","0.065500","E","0.065500","E","0.065500","E","0.065500","E","0.065500","E","0.062500","E","0.062500","E","0.062500","E","0.065400","E","0.066300","E","0.067300","E","0.069500","E","0.065400","E","0.064500","E","0.054000","E","0.052500","E","0.059600","E","0.039600","E","0.062900","E","0.049300","E","0.044300","E","0.047200","E","0.048000","E","0.047900","E","0.047900","E","0.049600","E","0.059400","E","0.059400","E","0.059400","E","0.090100","E","0.090100","E","0.090100","E","0.090100","I"
"160","'570","Niue","6801","Petroleum products","7225","Emissions (CH4)","kt","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","I"
"160","'570","Niue","6801","Petroleum products","7230","Emissions (N2O)","kt","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"160","'570","Niue","6813","Total Energy","72184","Energy use in agriculture","TJ","0.899900","E","0.899900","E","0.899900","E","0.899900","E","0.899900","E","0.857300","E","0.857300","E","0.857300","E","0.896000","E","0.908900","E","0.921800","E","0.953100","E","0.896000","E","0.883200","E","0.741500","E","0.720700","E","0.817000","E","0.546200","E","0.879300","E","0.678000","E","0.610000","E","0.652000","E","0.664000","E","0.664000","E","0.666000","E","0.690000","E","0.830000","E","0.830000","E","0.830000","E","1.273000","E","1.273000","E","1.273000","E","1.273000","I"
"160","'570","Niue","6813","Total Energy","7273","Emissions (CO2)","kt","0.065500","E","0.065500","E","0.065500","E","0.065500","E","0.065500","E","0.062500","E","0.062500","E","0.062500","E","0.065400","E","0.066300","E","0.067300","E","0.069500","E","0.065400","E","0.064500","E","0.054000","E","0.052500","E","0.059600","E","0.039600","E","0.062900","E","0.049300","E","0.044300","E","0.047200","E","0.048000","E","0.047900","E","0.047900","E","0.049600","E","0.059400","E","0.059400","E","0.059400","E","0.090100","E","0.090100","E","0.090100","E","0.090100","I"
"160","'570","Niue","6813","Total Energy","7225","Emissions (CH4)","kt","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","I"
"160","'570","Niue","6813","Total Energy","7230","Emissions (N2O)","kt","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"160","'570","Niue","6812","Total Energy (excl.eletricity & heat)","72184","Energy use in agriculture","TJ","0.899900","E","0.899900","E","0.899900","E","0.899900","E","0.899900","E","0.857300","E","0.857300","E","0.857300","E","0.896000","E","0.908900","E","0.921800","E","0.953100","E","0.896000","E","0.883200","E","0.741500","E","0.720700","E","0.817000","E","0.546200","E","0.879300","E","0.678000","E","0.610000","E","0.652000","E","0.664000","E","0.664000","E","0.666000","E","0.690000","E","0.830000","E","0.830000","E","0.830000","E","1.273000","E","1.273000","E","1.273000","E","1.273000","I"
"160","'570","Niue","6812","Total Energy (excl.eletricity & heat)","7273","Emissions (CO2)","kt","0.065500","E","0.065500","E","0.065500","E","0.065500","E","0.065500","E","0.062500","E","0.062500","E","0.062500","E","0.065400","E","0.066300","E","0.067300","E","0.069500","E","0.065400","E","0.064500","E","0.054000","E","0.052500","E","0.059600","E","0.039600","E","0.062900","E","0.049300","E","0.044300","E","0.047200","E","0.048000","E","0.047900","E","0.047900","E","0.049600","E","0.059400","E","0.059400","E","0.059400","E","0.090100","E","0.090100","E","0.090100","E","0.090100","I"
"160","'570","Niue","6812","Total Energy (excl.eletricity & heat)","7225","Emissions (CH4)","kt","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","I"
"160","'570","Niue","6812","Total Energy (excl.eletricity & heat)","7230","Emissions (N2O)","kt","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"154","'807","North Macedonia","6801","Petroleum products","72184","Energy use in agriculture","TJ",,,,,"2696.031800","E","3000.337100","E","8885.564200","E","5787.191400","E","4823.261300","E","3091.288500","E","2921.007000","E","1606.152700","E","2904.204200","E","2408.761300","E","1272.895500","E","1026.147700","E","3774.442600","E","1977.137600","E","1606.905400","E","1029.576100","E","1073.821000","E","692.850500","E","1338.022400","E","799.527600","E","856.282300","E","699.837100","E","708.967100","E","765.113900","E","771.793100","E","689.582300","E","699.974200","E","730.649800","E","653.286700","E","653.286700","E","653.286700","I"
"154","'807","North Macedonia","6801","Petroleum products","7273","Emissions (CO2)","kt",,,,,"204.631300","E","229.306800","E","682.312600","E","431.814700","E","363.372700","E","231.088700","E","222.947300","E","120.182200","E","222.713700","E","184.937500","E","97.297600","E","78.235500","E","290.702400","E","152.475000","E","123.992500","E","79.382500","E","82.922600","E","53.407500","E","103.349700","E","61.133100","E","65.510300","E","53.133900","E","53.811200","E","58.100700","E","58.561700","E","52.193300","E","52.994700","E","55.340400","E","49.360800","E","49.360800","E","49.360800","I"
"154","'807","North Macedonia","6801","Petroleum products","7225","Emissions (CH4)","kt",,,,,"0.023400","E","0.028600","E","0.109100","E","0.033000","E","0.038100","E","0.027600","E","0.031100","E","0.016200","E","0.029100","E","0.025200","E","0.014300","E","0.011600","E","0.038200","E","0.021500","E","0.017700","E","0.011700","E","0.012000","E","0.007800","E","0.014300","E","0.008200","E","0.008600","E","0.006600","E","0.006600","E","0.007100","E","0.007200","E","0.006300","E","0.006400","E","0.006700","E","0.005900","E","0.005900","E","0.005900","I"
"154","'807","North Macedonia","6801","Petroleum products","7230","Emissions (N2O)","kt",,,,,"0.033000","E","0.023500","E","0.027500","E","0.137200","E","0.081300","E","0.062200","E","0.022300","E","0.030000","E","0.016300","E","0.011100","E","0.008000","E","0.007900","E","0.011900","E","0.003600","E","0.002200","E","0.001500","E","0.000800","E","0.001200","E","0.001500","E","0.005600","E","0.005700","E","0.008000","E","0.008200","E","0.008600","E","0.009100","E","0.009000","E","0.009000","E","0.009300","E","0.009200","E","0.009200","E","0.009200","I"
"154","'807","North Macedonia","6809","Coal","72184","Energy use in agriculture","TJ",,,,,"138.481400","E","221.880400","E","202.959300","E","216.307500","E","158.489800","E","157.402400","E","174.806500","E","261.995400","E","226.371800","E","91.140400","E","33.743800","E","140.560500","E","50.131300","E","41.910400","E","99.171500","E","32.422800","E","33.719500","E","9.527400","E","6.037200","E","3.381300","E","3.188500","E","190.185300","E","178.248100","E","186.923500","E","207.625800","E","184.173300","E","283.580500","E","269.281800","E","88.545600","E","88.545600","E","88.545600","I"
"154","'807","North Macedonia","6807","Electricity","72184","Energy use in agriculture","TJ",,,,,"187.200000","E","18.000000","E","126.000000","E","111.600000","E","126.000000","E","108.000000","E","144.000000","E","129.600000","E","104.400000","E","104.400000","E","68.400000","E","79.200000","E","79.200000","E","93.600000","E","82.800000","E","61.200000","E","57.600000","E","57.600000","E","54.000000","E","130.525200","E","131.313600","E","125.960400","E","124.639200","E","128.782800","E","130.143600","E","141.253200","E","142.002000","E","143.488800","E","141.336000","E","141.336000","E","141.336000","I"
"154","'807","North Macedonia","6807","Electricity","7273","Emissions (CO2)","kt",,,,,"46.280200","E","5.091000","E","32.193100","E","27.751300","E","30.817600","E","24.138100","E","35.832100","E","29.523700","E","23.577100","E","27.312300","E","16.494000","E","18.145700","E","17.879500","E","20.927500","E","18.319600","E","15.029800","E","14.704100","E","12.977600","E","10.435500","E","30.535800","E","31.701400","E","26.462300","E","27.801600","E","24.440200","E","22.099200","E","27.995700","E","24.428400","E","28.474700","E","28.047400","E","28.047400","E","28.047400","I"
"154","'807","North Macedonia","6807","Electricity","7225","Emissions (CH4)","kt",,,,,"0.000400","E","0.000100","E","0.000300","E","0.000200","E","0.000300","E","0.000200","E","0.000300","E","0.000300","E","0.000200","E","0.000300","E","0.000100","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000100","E","0.000100","E","0.000100","E","0.000300","E","0.000300","E","0.000200","E","0.000200","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000300","I"
"154","'807","North Macedonia","6807","Electricity","7230","Emissions (N2O)","kt",,,,,"0.000800","E","0.000100","E","0.000500","E","0.000500","E","0.000500","E","0.000400","E","0.000600","E","0.000500","E","0.000400","E","0.000400","E","0.000300","E","0.000300","E","0.000300","E","0.000400","E","0.000300","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000500","E","0.000500","E","0.000400","E","0.000500","E","0.000400","E","0.000300","E","0.000400","E","0.000400","E","0.000400","E","0.000400","E","0.000400","E","0.000400","I"
"154","'807","North Macedonia","6808","Heat","72184","Energy use in agriculture","TJ",,,,,"474.000000","E","2.000000","E","1.500800","E","1.305000","E","1.305000","E","1.305000","E","1.686600","E","1.824200","E","1.784500","E","1.537200","E","1.584500","E","1.489600","E","1.424600","E","1.484100","E","1.375600","E","1.218200","E","1.197300","E","1.156400","E","0.634100","E","0.662000","E","0.603600","E","0.507200","E","0.470700","E","0.536400","E","0.536200","E","0.581400","E","0.541800","E","0.502300","E","0.536800","E","0.536800","E","0.536800","I"
"154","'807","North Macedonia","6808","Heat","7273","Emissions (CO2)","kt",,,,,"60.935600","E","0.294100","E","0.199400","E","0.168700","E","0.166000","E","0.151700","E","0.218200","E","0.216100","E","0.209600","E","0.209100","E","0.198700","E","0.177500","E","0.167200","E","0.172500","E","0.158300","E","0.155600","E","0.158900","E","0.135500","E","0.063700","E","0.080500","E","0.075800","E","0.055400","E","0.054600","E","0.052900","E","0.047300","E","0.059900","E","0.048500","E","0.051800","E","0.055400","E","0.055400","E","0.055400","I"
"154","'807","North Macedonia","6808","Heat","7225","Emissions (CH4)","kt",,,,,"0.000500","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
